"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","pi03",,,,"User:","daniel"
"Cmdline:","dstat -cdlsm --output 4W32B4R.log",,,,"Date:","14 Jun 2015 02:40:04 PDT"

"total cpu usage",,,,,,"dsk/total",,"load avg",,,"swap",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","1m","5m","15m","used","free","used","buff","cach","free"
94.750,0.750,4.500,0.0,0.0,0.0,6193152.0,0.0,2.080,1.250,1.040,0.0,104853504.0,496353280.0,7319552.0,152428544.0,316010496.0,
92.269,1.247,6.234,0.0,0.0,0.249,8388608.0,0.0,2.080,1.250,1.040,0.0,104853504.0,498999296.0,7319552.0,156798976.0,308994048.0,
95.250,1.0,3.750,0.0,0.0,0.0,5242880.0,0.0,2.080,1.250,1.040,0.0,104853504.0,500445184.0,7319552.0,159416320.0,304930816.0,
96.250,0.750,3.0,0.0,0.0,0.0,6029312.0,24576.0,2.230,1.300,1.060,0.0,104853504.0,501936128.0,7327744.0,162361344.0,300486656.0,
92.231,0.501,7.268,0.0,0.0,0.0,4456448.0,0.0,2.230,1.300,1.060,0.0,104853504.0,504598528.0,7327744.0,164618240.0,295567360.0,
95.250,0.500,4.250,0.0,0.0,0.0,5505024.0,0.0,2.230,1.300,1.060,0.0,104853504.0,506101760.0,7327744.0,167432192.0,291250176.0,
94.975,1.759,3.015,0.251,0.0,0.0,5505024.0,0.0,2.230,1.300,1.060,0.0,104853504.0,507785216.0,7327744.0,170377216.0,286621696.0,
95.226,1.256,3.518,0.0,0.0,0.0,7077888.0,0.0,2.230,1.300,1.060,0.0,104853504.0,509296640.0,7327744.0,173715456.0,281772032.0,
91.899,1.266,6.329,0.253,0.0,0.253,5505024.0,24576.0,2.370,1.340,1.070,0.0,104853504.0,512442368.0,7335936.0,176386048.0,275947520.0,
93.985,2.256,3.509,0.0,0.0,0.251,4980736.0,32768.0,2.370,1.340,1.070,0.0,104853504.0,513724416.0,7335936.0,179269632.0,271781888.0,
95.489,1.003,3.258,0.251,0.0,0.0,5505024.0,0.0,2.370,1.340,1.070,0.0,104853504.0,515072000.0,7335936.0,181850112.0,267853824.0,
91.184,2.015,6.801,0.0,0.0,0.0,5767168.0,0.0,2.370,1.340,1.070,0.0,104853504.0,518373376.0,7335936.0,184643584.0,261758976.0,
95.500,0.750,3.750,0.0,0.0,0.0,5505024.0,0.0,2.370,1.340,1.070,0.0,104853504.0,519979008.0,7335936.0,187396096.0,257400832.0,
95.226,0.754,4.020,0.0,0.0,0.0,5505024.0,32768.0,2.500,1.390,1.090,0.0,104853504.0,521404416.0,7344128.0,190169088.0,253194240.0,
92.231,1.253,6.516,0.0,0.0,0.0,4980736.0,204800.0,2.500,1.390,1.090,0.0,104853504.0,524390400.0,7344128.0,192618496.0,247758848.0,
96.020,0.498,3.483,0.0,0.0,0.0,5505024.0,0.0,2.500,1.390,1.090,0.0,104853504.0,525795328.0,7344128.0,195371008.0,243601408.0,
95.750,1.250,3.0,0.0,0.0,0.0,5767168.0,0.0,2.500,1.390,1.090,0.0,104853504.0,527740928.0,7344128.0,198123520.0,238903296.0,
94.737,1.754,3.509,0.0,0.0,0.0,4980736.0,0.0,2.500,1.390,1.090,0.0,104853504.0,529063936.0,7344128.0,200704000.0,234999808.0,
90.977,1.504,7.268,0.0,0.0,0.251,4980736.0,57344.0,2.620,1.430,1.100,0.0,104853504.0,531996672.0,7352320.0,203255808.0,229507072.0,
95.489,1.003,3.509,0.0,0.0,0.0,5767168.0,0.0,2.620,1.430,1.100,0.0,104853504.0,533569536.0,7352320.0,206159872.0,225030144.0,
95.489,0.752,3.759,0.0,0.0,0.0,4980736.0,0.0,2.620,1.430,1.100,0.0,104853504.0,534822912.0,7352320.0,208740352.0,221196288.0,
90.773,1.496,7.481,0.0,0.0,0.249,5505024.0,0.0,2.620,1.430,1.100,0.0,104853504.0,538382336.0,7352320.0,211402752.0,214974464.0,
95.990,1.003,3.008,0.0,0.0,0.0,5505024.0,0.0,2.620,1.430,1.100,0.0,104853504.0,539975680.0,7352320.0,214286336.0,210497536.0,
95.238,1.003,3.759,0.0,0.0,0.0,5505024.0,32768.0,2.730,1.470,1.120,0.0,104853504.0,541335552.0,7360512.0,216887296.0,206528512.0,
93.687,0.505,5.808,0.0,0.0,0.0,5242880.0,0.0,2.730,1.470,1.120,0.0,104853504.0,542863360.0,7360512.0,219598848.0,202289152.0,
92.750,0.750,6.500,0.0,0.0,0.0,5767168.0,0.0,2.730,1.470,1.120,0.0,104853504.0,545718272.0,7360512.0,222527488.0,196505600.0,
96.250,0.750,3.0,0.0,0.0,0.0,3932160.0,0.0,2.730,1.470,1.120,0.0,104853504.0,547172352.0,7360512.0,224350208.0,193228800.0,
94.750,1.0,4.250,0.0,0.0,0.0,3407872.0,0.0,2.730,1.470,1.120,0.0,104853504.0,548716544.0,7360512.0,226013184.0,190021632.0,
91.771,0.998,7.232,0.0,0.0,0.0,262144.0,24576.0,2.830,1.510,1.130,0.0,104853504.0,551522304.0,7368704.0,226283520.0,186937344.0,
94.0,1.250,4.750,0.0,0.0,0.0,0.0,0.0,2.830,1.510,1.130,0.0,104853504.0,552996864.0,7368704.0,226283520.0,185462784.0,
95.250,1.250,3.500,0.0,0.0,0.0,0.0,0.0,2.830,1.510,1.130,0.0,104853504.0,554151936.0,7368704.0,226283520.0,184307712.0,
91.022,1.247,7.731,0.0,0.0,0.0,0.0,0.0,2.830,1.510,1.130,0.0,104853504.0,557072384.0,7368704.0,226283520.0,181387264.0,
94.962,1.008,4.030,0.0,0.0,0.0,0.0,0.0,2.830,1.510,1.130,0.0,104853504.0,558403584.0,7368704.0,226283520.0,180056064.0,
94.0,2.250,3.750,0.0,0.0,0.0,0.0,24576.0,2.930,1.560,1.150,0.0,104853504.0,559886336.0,7376896.0,226283520.0,178565120.0,
91.709,1.005,7.286,0.0,0.0,0.0,0.0,0.0,2.930,1.560,1.150,0.0,104853504.0,562806784.0,7376896.0,226283520.0,175644672.0,
96.241,0.251,3.509,0.0,0.0,0.0,0.0,0.0,2.930,1.560,1.150,0.0,104853504.0,564137984.0,7376896.0,226283520.0,174313472.0,
93.766,2.494,3.741,0.0,0.0,0.0,0.0,0.0,2.930,1.560,1.150,0.0,104853504.0,565526528.0,7376896.0,226283520.0,172924928.0,
91.521,0.748,7.481,0.249,0.0,0.0,16384.0,0.0,2.930,1.560,1.150,0.0,104853504.0,568524800.0,7376896.0,226283520.0,169926656.0,
45.013,2.813,47.059,4.604,0.0,0.512,5152768.0,32768.0,3.090,1.610,1.170,0.0,104853504.0,569769984.0,7389184.0,228872192.0,166080512.0,
17.188,2.865,75.260,4.688,0.0,0.0,4276224.0,32768.0,3.090,1.610,1.170,0.0,104853504.0,570896384.0,7389184.0,230981632.0,162844672.0,
32.990,1.804,62.371,2.835,0.0,0.0,3661824.0,0.0,3.090,1.610,1.170,0.0,104853504.0,572260352.0,7389184.0,232792064.0,159670272.0,
80.208,1.823,17.188,0.781,0.0,0.0,598016.0,0.0,3.090,1.610,1.170,0.0,104853504.0,572940288.0,7401472.0,234901504.0,156868608.0,
68.031,4.604,13.811,12.020,0.0,1.535,22913024.0,0.0,3.090,1.610,1.170,0.0,104853504.0,613597184.0,7417856.0,248627200.0,102469632.0,
90.704,3.518,0.0,5.528,0.0,0.251,34996224.0,155648.0,3.650,1.750,1.220,0.0,104853504.0,622772224.0,7426048.0,264970240.0,76943360.0,
95.500,2.0,0.750,1.500,0.0,0.250,2113536.0,6217728.0,3.650,1.750,1.220,0.0,104853504.0,622964736.0,7434240.0,267010048.0,74702848.0,
95.792,0.743,3.218,0.0,0.0,0.248,7864320.0,24576.0,3.650,1.750,1.220,0.0,104853504.0,622956544.0,7434240.0,269803520.0,71917568.0,
93.182,1.010,5.556,0.0,0.0,0.253,6815744.0,0.0,3.650,1.750,1.220,0.0,104853504.0,623235072.0,7434240.0,273383424.0,68059136.0,
95.250,1.250,3.500,0.0,0.0,0.0,5242880.0,0.0,3.650,1.750,1.220,0.0,104853504.0,624594944.0,7434240.0,275832832.0,64249856.0,
94.737,0.501,0.0,4.762,0.0,0.0,6029312.0,98304.0,3.920,1.840,1.250,0.0,104853504.0,625831936.0,7442432.0,278904832.0,59932672.0,
94.737,1.003,4.261,0.0,0.0,0.0,6029312.0,0.0,3.920,1.840,1.250,0.0,104853504.0,629047296.0,7442432.0,281772032.0,53850112.0,
92.231,1.253,6.516,0.0,0.0,0.0,4718592.0,0.0,3.920,1.840,1.250,0.0,104853504.0,630542336.0,7442432.0,284594176.0,49532928.0,
93.500,2.0,4.250,0.0,0.0,0.250,5242880.0,0.0,3.920,1.840,1.250,0.0,104853504.0,632479744.0,7442432.0,286760960.0,45428736.0,
95.455,0.758,3.788,0.0,0.0,0.0,5242880.0,0.0,3.920,1.840,1.250,0.0,104853504.0,633741312.0,7442432.0,289554432.0,41373696.0,
95.500,0.500,1.500,2.500,0.0,0.0,6815744.0,24576.0,4.0,1.890,1.270,0.0,104853504.0,634900480.0,7450624.0,293273600.0,36487168.0,
91.436,1.763,6.801,0.0,0.0,0.0,5242880.0,0.0,4.0,1.890,1.270,0.0,104853504.0,638337024.0,7450624.0,295948288.0,30375936.0,
92.462,1.256,6.030,0.0,0.0,0.251,5144576.0,0.0,4.0,1.890,1.270,0.0,104853504.0,640176128.0,7450624.0,298135552.0,26349568.0,
95.0,1.0,3.750,0.0,0.0,0.250,5505024.0,0.0,4.0,1.890,1.270,0.0,104853504.0,641601536.0,7450624.0,301010944.0,22048768.0,
95.466,1.008,3.526,0.0,0.0,0.0,5505024.0,0.0,4.0,1.890,1.270,0.0,104853504.0,643112960.0,7450624.0,303706112.0,17842176.0,
90.476,1.754,7.519,0.251,0.0,0.0,4194304.0,24576.0,4.0,1.930,1.280,0.0,104853504.0,646410240.0,7368704.0,299397120.0,18935808.0,
95.980,1.005,3.015,0.0,0.0,0.0,5767168.0,0.0,4.0,1.930,1.280,0.0,104853504.0,647483392.0,7368704.0,301940736.0,15319040.0,
95.0,1.0,3.500,0.0,0.0,0.500,4980736.0,0.0,4.0,1.930,1.280,0.0,104853504.0,649388032.0,7368704.0,299085824.0,16269312.0,
92.231,0.752,7.018,0.0,0.0,0.0,5242880.0,0.0,4.0,1.930,1.280,0.0,104853504.0,652431360.0,7368704.0,297664512.0,14647296.0,
94.030,1.990,3.980,0.0,0.0,0.0,6815744.0,0.0,4.0,1.930,1.280,0.0,104853504.0,654110720.0,7368704.0,297385984.0,13246464.0,
95.0,1.250,3.750,0.0,0.0,0.0,4980736.0,24576.0,4.0,1.960,1.300,0.0,104853504.0,655609856.0,7376896.0,292872192.0,16252928.0,
95.238,1.003,3.509,0.0,0.0,0.251,5505024.0,0.0,4.0,1.960,1.300,0.0,104853504.0,656990208.0,7376896.0,295817216.0,11927552.0,
90.476,0.752,8.772,0.0,0.0,0.0,5242880.0,0.0,4.0,1.960,1.300,0.0,104853504.0,662069248.0,7376896.0,286593024.0,16072704.0,
96.010,0.748,3.242,0.0,0.0,0.0,5242880.0,0.0,4.0,1.960,1.300,0.0,104853504.0,661688320.0,7376896.0,289054720.0,13991936.0,
94.987,0.752,4.261,0.0,0.0,0.0,5242880.0,0.0,4.0,1.960,1.300,0.0,104853504.0,663494656.0,7376896.0,285138944.0,16101376.0,
91.960,1.256,6.281,0.0,0.0,0.503,6291456.0,24576.0,4.0,1.990,1.310,0.0,104853504.0,665292800.0,7385088.0,281489408.0,17944576.0,
94.207,1.259,4.534,0.0,0.0,0.0,4980736.0,0.0,4.0,1.990,1.310,0.0,104853504.0,667729920.0,7385088.0,283967488.0,13029376.0,
94.776,1.741,3.483,0.0,0.0,0.0,4980736.0,0.0,4.0,1.990,1.310,0.0,104853504.0,669126656.0,7385088.0,279920640.0,15679488.0,
95.761,0.249,3.990,0.0,0.0,0.0,6029312.0,0.0,4.0,1.990,1.310,0.0,104853504.0,670728192.0,7385088.0,276520960.0,17477632.0,
89.750,1.0,9.0,0.0,0.0,0.250,4718592.0,0.0,4.0,1.990,1.310,0.0,104853504.0,673615872.0,7385088.0,272588800.0,18522112.0,
93.703,1.511,4.786,0.0,0.0,0.0,4718592.0,24576.0,4.0,2.030,1.330,0.0,104853504.0,675045376.0,7393280.0,274780160.0,14893056.0,
93.734,1.253,5.013,0.0,0.0,0.0,5767168.0,98304.0,4.0,2.030,1.330,0.0,104853504.0,677879808.0,7393280.0,271532032.0,15306752.0,
95.238,1.003,3.759,0.0,0.0,0.0,5242880.0,0.0,4.0,2.030,1.330,0.0,104853504.0,677953536.0,7393280.0,274030592.0,12734464.0,
91.206,1.005,7.789,0.0,0.0,0.0,5767168.0,0.0,4.0,2.030,1.330,0.0,104853504.0,681369600.0,7393280.0,270589952.0,12759040.0,
95.489,1.003,3.509,0.0,0.0,0.0,6029312.0,0.0,4.0,2.030,1.330,0.0,104853504.0,682774528.0,7393280.0,267390976.0,14553088.0,
96.0,0.500,3.500,0.0,0.0,0.0,4718592.0,49152.0,4.0,2.060,1.340,0.0,104853504.0,684560384.0,7401472.0,263782400.0,16367616.0,
94.763,0.249,4.738,0.0,0.0,0.249,4980736.0,65536.0,4.0,2.060,1.340,0.0,104853504.0,685436928.0,7405568.0,266264576.0,13004800.0,
93.467,0.503,5.779,0.0,0.0,0.251,5767168.0,0.0,4.0,2.060,1.340,0.0,104853504.0,688517120.0,7405568.0,263192576.0,12996608.0,
95.739,0.752,3.509,0.0,0.0,0.0,6029312.0,0.0,4.0,2.060,1.340,0.0,104853504.0,689737728.0,7405568.0,260362240.0,14606336.0,
95.0,1.0,3.750,0.0,0.0,0.250,4456448.0,0.0,4.0,2.060,1.340,0.0,104853504.0,691658752.0,7405568.0,256806912.0,16240640.0,
90.977,1.504,7.268,0.0,0.0,0.251,1835008.0,65536.0,4.0,2.090,1.360,0.0,104853504.0,694099968.0,7413760.0,257593344.0,13004800.0,
95.500,0.750,3.750,0.0,0.0,0.0,0.0,0.0,4.0,2.090,1.360,0.0,104853504.0,695541760.0,7413760.0,257642496.0,11513856.0,
94.0,1.750,4.0,0.0,0.0,0.250,0.0,0.0,4.0,2.090,1.360,0.0,104853504.0,696815616.0,7413760.0,251883520.0,15998976.0,
38.250,0.250,61.500,0.0,0.0,0.0,0.0,0.0,4.0,2.090,1.360,0.0,104853504.0,696815616.0,7413760.0,251924480.0,15958016.0,
60.250,0.250,39.500,0.0,0.0,0.0,0.0,0.0,4.0,2.090,1.360,0.0,104853504.0,696782848.0,7413760.0,251924480.0,15990784.0,
96.500,1.250,2.250,0.0,0.0,0.0,0.0,24576.0,4.0,2.120,1.370,0.0,104853504.0,696782848.0,7421952.0,251916288.0,15990784.0,
96.992,0.251,2.757,0.0,0.0,0.0,0.0,0.0,4.0,2.120,1.370,0.0,104853504.0,696766464.0,7421952.0,251924480.0,15998976.0,
96.241,1.003,2.506,0.251,0.0,0.0,16384.0,0.0,4.0,2.120,1.370,0.0,104853504.0,696721408.0,7421952.0,251928576.0,16039936.0,
95.250,0.500,4.250,0.0,0.0,0.0,0.0,0.0,4.0,2.120,1.370,0.0,104853504.0,696766464.0,7421952.0,251928576.0,15994880.0,
92.327,0.990,6.683,0.0,0.0,0.0,0.0,0.0,4.0,2.120,1.370,0.0,104853504.0,696741888.0,7421952.0,251936768.0,16011264.0,
96.241,0.501,3.008,0.0,0.0,0.251,0.0,32768.0,4.0,2.160,1.380,0.0,104853504.0,696668160.0,7430144.0,251936768.0,16076800.0,
94.0,1.250,4.250,0.0,0.0,0.500,819200.0,0.0,4.0,2.160,1.380,0.0,104853504.0,696913920.0,7430144.0,252391424.0,15376384.0,
84.304,3.544,11.139,1.013,0.0,0.0,4595712.0,0.0,4.0,2.160,1.380,0.0,104853504.0,696741888.0,7454720.0,252477440.0,15437824.0,
52.551,2.551,22.959,21.939,0.0,0.0,25059328.0,0.0,4.0,2.160,1.380,0.0,104853504.0,696557568.0,7454720.0,253140992.0,14958592.0,
37.310,0.254,62.437,0.0,0.0,0.0,1835008.0,0.0,4.0,2.160,1.380,0.0,104853504.0,697024512.0,7454720.0,253968384.0,13664256.0,
25.253,0.253,74.242,0.253,0.0,0.0,0.0,155648.0,3.760,2.140,1.380,0.0,104853504.0,696934400.0,7462912.0,254058496.0,13656064.0,
51.026,0.769,43.077,5.128,0.0,0.0,1327104.0,6209536.0,3.760,2.140,1.380,0.0,104853504.0,697335808.0,7471104.0,254918656.0,12386304.0,
50.895,0.256,40.153,8.696,0.0,0.0,3932160.0,32768.0,3.760,2.140,1.380,0.0,104853504.0,697094144.0,7471104.0,253906944.0,13639680.0,
50.384,0.512,49.105,0.0,0.0,0.0,2883584.0,0.0,3.760,2.140,1.380,0.0,104853504.0,697229312.0,7471104.0,255168512.0,12242944.0,
50.895,0.767,48.338,0.0,0.0,0.0,2883584.0,0.0,3.760,2.140,1.380,0.0,104853504.0,697303040.0,7471104.0,251154432.0,16183296.0,
50.0,0.761,8.629,40.609,0.0,0.0,1572864.0,139264.0,3.940,2.200,1.410,0.0,104853504.0,697208832.0,7479296.0,252235776.0,15187968.0,
50.639,0.256,43.734,5.371,0.0,0.0,3932160.0,8192.0,3.940,2.200,1.410,0.0,104853504.0,697327616.0,7479296.0,253681664.0,13623296.0,
51.151,0.512,48.338,0.0,0.0,0.0,3145728.0,0.0,3.940,2.200,1.410,0.0,104853504.0,697364480.0,7479296.0,255295488.0,11972608.0,
49.744,1.282,48.205,0.769,0.0,0.0,3932160.0,0.0,3.940,2.200,1.410,0.0,104853504.0,697290752.0,7479296.0,251756544.0,15585280.0,
49.872,0.512,49.616,0.0,0.0,0.0,3145728.0,0.0,3.940,2.200,1.410,0.0,104853504.0,697159680.0,7479296.0,253157376.0,14315520.0,
51.407,0.0,29.156,19.182,0.0,0.256,2924544.0,24576.0,4.190,2.280,1.440,0.0,104853504.0,697253888.0,7487488.0,254595072.0,12775424.0,
49.492,0.761,49.239,0.254,0.0,0.254,3145728.0,0.0,4.190,2.280,1.440,0.0,104853504.0,697438208.0,7487488.0,250777600.0,16408576.0,
50.636,0.0,49.364,0.0,0.0,0.0,2621440.0,0.0,4.190,2.280,1.440,0.0,104853504.0,697233408.0,7487488.0,251842560.0,15548416.0,
50.508,0.254,49.239,0.0,0.0,0.0,2359296.0,0.0,4.190,2.280,1.440,0.0,104853504.0,697270272.0,7487488.0,253083648.0,14270464.0,
52.030,0.0,47.716,0.254,0.0,0.0,3407872.0,0.0,4.190,2.280,1.440,0.0,104853504.0,697257984.0,7487488.0,254746624.0,12619776.0,
50.508,0.254,48.985,0.254,0.0,0.0,2883584.0,32768.0,4.010,2.280,1.440,0.0,104853504.0,697765888.0,7495680.0,250560512.0,16289792.0,
49.367,1.519,48.608,0.506,0.0,0.0,2883584.0,0.0,4.010,2.280,1.440,0.0,104853504.0,697229312.0,7495680.0,251965440.0,15421440.0,
51.134,0.252,48.615,0.0,0.0,0.0,2949120.0,0.0,4.010,2.280,1.440,0.0,104853504.0,697180160.0,7495680.0,253579264.0,13856768.0,
49.114,0.506,50.380,0.0,0.0,0.0,1310720.0,0.0,4.010,2.280,1.440,0.0,104853504.0,697364480.0,7495680.0,254164992.0,13086720.0,
49.874,0.756,49.370,0.0,0.0,0.0,1572864.0,0.0,4.010,2.280,1.440,0.0,104853504.0,697294848.0,7495680.0,254971904.0,12349440.0,
50.503,0.754,48.492,0.0,0.0,0.251,1572864.0,24576.0,3.930,2.290,1.450,0.0,104853504.0,697344000.0,7503872.0,255770624.0,11493376.0,
48.744,1.005,50.251,0.0,0.0,0.0,1048576.0,0.0,3.930,2.290,1.450,0.0,104853504.0,697303040.0,7503872.0,256413696.0,10891264.0,
49.746,0.508,49.492,0.254,0.0,0.0,1572864.0,0.0,3.930,2.290,1.450,0.0,104853504.0,697819136.0,7503872.0,251572224.0,15216640.0,
50.0,0.251,49.749,0.0,0.0,0.0,1310720.0,0.0,3.930,2.290,1.450,0.0,104853504.0,697823232.0,7503872.0,252076032.0,14708736.0,
51.276,0.0,48.724,0.0,0.0,0.0,1572864.0,0.0,3.930,2.290,1.450,0.0,104853504.0,697892864.0,7503872.0,252809216.0,13905920.0,
50.886,0.0,48.861,0.253,0.0,0.0,1835008.0,24576.0,3.780,2.280,1.450,0.0,104853504.0,697843712.0,7512064.0,253730816.0,13025280.0,
48.608,1.519,49.873,0.0,0.0,0.0,1048576.0,0.0,3.780,2.280,1.450,0.0,104853504.0,697819136.0,7512064.0,254255104.0,12525568.0,
49.242,1.515,48.737,0.505,0.0,0.0,1572864.0,0.0,3.780,2.280,1.450,0.0,104853504.0,697106432.0,7512064.0,255799296.0,11694080.0,
28.173,0.254,71.320,0.254,0.0,0.0,1630208.0,0.0,3.780,2.280,1.450,0.0,104853504.0,697511936.0,7512064.0,251109376.0,15978496.0,
27.595,0.253,71.899,0.253,0.0,0.0,1310720.0,0.0,3.780,2.280,1.450,0.0,104853504.0,697581568.0,7512064.0,251674624.0,15343616.0,
25.823,0.506,73.165,0.506,0.0,0.0,1835008.0,90112.0,3.550,2.260,1.450,0.0,104853504.0,697593856.0,7520256.0,252551168.0,14446592.0,
25.570,0.253,73.165,0.759,0.0,0.253,1310720.0,1728512.0,3.550,2.260,1.450,0.0,104853504.0,697593856.0,7520256.0,253186048.0,13811712.0,
25.888,0.0,74.112,0.0,0.0,0.0,1572864.0,0.0,3.550,2.260,1.450,0.0,104853504.0,697655296.0,7520256.0,253972480.0,12963840.0,
26.650,0.0,73.350,0.0,0.0,0.0,1835008.0,0.0,3.550,2.260,1.450,0.0,104853504.0,697225216.0,7520256.0,254910464.0,12455936.0,
26.065,1.003,72.932,0.0,0.0,0.0,1310720.0,0.0,3.550,2.260,1.450,0.0,104853504.0,697233408.0,7520256.0,255545344.0,11812864.0,
25.945,0.252,73.300,0.504,0.0,0.0,1310720.0,98304.0,3.350,2.240,1.450,0.0,104853504.0,697204736.0,7528448.0,256200704.0,11177984.0,
25.758,0.253,73.990,0.0,0.0,0.0,0.0,0.0,3.350,2.240,1.450,0.0,104853504.0,697843712.0,7528448.0,250609664.0,16130048.0,
25.879,0.251,73.869,0.0,0.0,0.0,0.0,0.0,3.350,2.240,1.450,0.0,104853504.0,697843712.0,7528448.0,250609664.0,16130048.0,
25.316,0.506,74.177,0.0,0.0,0.0,0.0,0.0,3.350,2.240,1.450,0.0,104853504.0,697810944.0,7528448.0,250609664.0,16162816.0,
25.823,0.0,74.177,0.0,0.0,0.0,0.0,0.0,3.350,2.240,1.450,0.0,104853504.0,697810944.0,7528448.0,250609664.0,16162816.0,
25.635,0.254,74.112,0.0,0.0,0.0,16384.0,24576.0,3.160,2.220,1.440,0.0,104853504.0,697929728.0,7536640.0,250609664.0,16035840.0,
25.758,0.253,73.990,0.0,0.0,0.0,0.0,0.0,3.160,2.220,1.440,0.0,104853504.0,697872384.0,7536640.0,250617856.0,16084992.0,
25.758,0.253,73.990,0.0,0.0,0.0,0.0,0.0,3.160,2.220,1.440,0.0,104853504.0,697872384.0,7536640.0,250617856.0,16084992.0,
25.635,0.0,74.365,0.0,0.0,0.0,0.0,0.0,3.160,2.220,1.440,0.0,104853504.0,697872384.0,7536640.0,250617856.0,16084992.0,
26.076,0.0,73.924,0.0,0.0,0.0,0.0,0.0,3.160,2.220,1.440,0.0,104853504.0,697839616.0,7536640.0,250617856.0,16117760.0,
22.362,1.759,75.377,0.503,0.0,0.0,1081344.0,32768.0,2.990,2.200,1.440,0.0,104853504.0,697507840.0,7553024.0,251822080.0,15228928.0,
1.253,0.0,97.243,1.504,0.0,0.0,8192.0,1654784.0,2.990,2.200,1.440,0.0,104853504.0,697380864.0,7557120.0,251904000.0,15269888.0,
0.253,0.0,99.747,0.0,0.0,0.0,0.0,0.0,2.990,2.200,1.440,0.0,104853504.0,697368576.0,7557120.0,251916288.0,15269888.0,
0.504,0.0,99.496,0.0,0.0,0.0,0.0,0.0,2.990,2.200,1.440,0.0,104853504.0,697368576.0,7557120.0,251916288.0,15269888.0,
0.501,0.501,98.997,0.0,0.0,0.0,0.0,0.0,2.990,2.200,1.440,0.0,104853504.0,697335808.0,7557120.0,251916288.0,15302656.0,
0.500,0.250,99.250,0.0,0.0,0.0,0.0,0.0,2.750,2.160,1.430,0.0,104853504.0,697335808.0,7557120.0,251916288.0,15302656.0,
7.089,0.759,91.392,0.759,0.0,0.0,442368.0,147456.0,2.750,2.160,1.430,0.0,104853504.0,697724928.0,7569408.0,251928576.0,14888960.0,
53.003,18.016,18.538,0.261,0.0,10.183,4177920.0,0.0,2.750,2.160,1.430,0.0,104853504.0,765923328.0,7569408.0,182366208.0,16252928.0,
29.648,4.774,64.573,0.0,0.0,1.005,0.0,0.0,2.750,2.160,1.430,0.0,104853504.0,768172032.0,7569408.0,182476800.0,13893632.0,
42.967,3.836,51.151,0.256,0.0,1.790,1327104.0,0.0,2.750,2.160,1.430,0.0,104853504.0,767221760.0,7569408.0,183083008.0,14237696.0,
43.939,0.253,55.556,0.0,0.0,0.253,0.0,0.0,2.690,2.160,1.440,0.0,104853504.0,767131648.0,7569408.0,183140352.0,14270464.0,
36.776,0.0,63.224,0.0,0.0,0.0,0.0,0.0,2.690,2.160,1.440,0.0,104853504.0,767205376.0,7569408.0,183140352.0,14196736.0,
50.633,0.0,49.367,0.0,0.0,0.0,24576.0,98304.0,2.690,2.160,1.440,0.0,104853504.0,767451136.0,7577600.0,183140352.0,13942784.0,
30.303,0.505,69.192,0.0,0.0,0.0,0.0,0.0,2.690,2.160,1.440,0.0,104853504.0,767438848.0,7577600.0,183152640.0,13942784.0,
27.569,0.501,71.930,0.0,0.0,0.0,0.0,0.0,2.690,2.160,1.440,0.0,104853504.0,767410176.0,7577600.0,183156736.0,13967360.0,
33.079,0.509,66.412,0.0,0.0,0.0,335872.0,0.0,2.550,2.140,1.430,0.0,104853504.0,767418368.0,7577600.0,183308288.0,13807616.0,
31.888,1.020,66.327,0.0,0.0,0.765,0.0,0.0,2.550,2.140,1.430,0.0,104853504.0,776482816.0,7577600.0,173641728.0,14409728.0,
29.156,0.767,68.031,0.0,0.0,2.046,0.0,0.0,2.550,2.140,1.430,0.0,104853504.0,776466432.0,7577600.0,173617152.0,14450688.0,
29.275,0.259,69.689,0.259,0.0,0.518,0.0,32768.0,2.550,2.140,1.430,0.0,104853504.0,776306688.0,7585792.0,173621248.0,14598144.0,
26.119,0.249,73.632,0.0,0.0,0.0,0.0,0.0,2.550,2.140,1.430,0.0,104853504.0,776388608.0,7585792.0,173621248.0,14516224.0,
19.130,5.797,70.435,0.0,0.0,4.638,0.0,0.0,2.350,2.110,1.430,0.0,104853504.0,776609792.0,7585792.0,173621248.0,14295040.0,
4.533,1.333,91.733,0.0,0.0,2.400,0.0,0.0,2.350,2.110,1.430,0.0,104853504.0,776572928.0,7585792.0,173621248.0,14331904.0,
0.750,0.250,99.0,0.0,0.0,0.0,0.0,0.0,2.350,2.110,1.430,0.0,104853504.0,776491008.0,7585792.0,173621248.0,14413824.0,
0.503,0.503,98.995,0.0,0.0,0.0,0.0,0.0,2.350,2.110,1.430,0.0,104853504.0,776491008.0,7585792.0,173621248.0,14413824.0,
0.756,0.252,98.992,0.0,0.0,0.0,0.0,32768.0,2.350,2.110,1.430,0.0,104853504.0,776482816.0,7593984.0,173621248.0,14413824.0,
0.759,0.0,99.241,0.0,0.0,0.0,0.0,0.0,2.160,2.070,1.420,0.0,104853504.0,776482816.0,7593984.0,173621248.0,14413824.0,
1.005,0.251,98.744,0.0,0.0,0.0,0.0,0.0,2.160,2.070,1.420,0.0,104853504.0,776482816.0,7593984.0,173621248.0,14413824.0,
