"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","pi01",,,,"User:","daniel"
"Cmdline:","dstat -cdlsm --output 4W32B1R.log",,,,"Date:","14 Jun 2015 03:28:29 PDT"

"total cpu usage",,,,,,"dsk/total",,"load avg",,,"swap",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","1m","5m","15m","used","free","used","buff","cach","free"
53.018,1.837,44.882,0.0,0.0,0.262,7077888.0,0.0,3.400,1.680,1.040,0.0,104853504.0,694198272.0,6672384.0,257155072.0,14086144.0,
50.914,1.044,46.214,0.0,0.0,1.828,5242880.0,0.0,3.400,1.680,1.040,0.0,104853504.0,694603776.0,6672384.0,256815104.0,14020608.0,
51.444,0.262,47.507,0.0,0.0,0.787,5505024.0,0.0,3.290,1.690,1.050,0.0,104853504.0,694439936.0,6672384.0,256647168.0,14352384.0,
52.073,1.036,45.078,0.0,0.0,1.813,5505024.0,0.0,3.290,1.690,1.050,0.0,104853504.0,693874688.0,6672384.0,259379200.0,12185600.0,
51.031,0.515,46.392,0.258,0.0,1.804,4456448.0,24576.0,3.290,1.690,1.050,0.0,104853504.0,693907456.0,6680576.0,257908736.0,13615104.0,
54.167,0.521,43.490,0.0,0.0,1.823,5242880.0,0.0,3.290,1.690,1.050,0.0,104853504.0,694243328.0,6680576.0,257740800.0,13447168.0,
51.938,0.258,44.961,0.0,0.0,2.842,6029312.0,0.0,3.290,1.690,1.050,0.0,104853504.0,694456320.0,6680576.0,257646592.0,13328384.0,
50.909,0.260,46.753,0.0,0.0,2.078,5505024.0,0.0,3.190,1.690,1.050,0.0,104853504.0,694820864.0,6680576.0,257458176.0,13152256.0,
52.105,0.0,47.368,0.0,0.0,0.526,4784128.0,0.0,3.190,1.690,1.050,0.0,104853504.0,694763520.0,6680576.0,256790528.0,13877248.0,
52.208,0.260,45.455,0.0,0.0,2.078,4235264.0,24576.0,3.190,1.690,1.050,0.0,104853504.0,694366208.0,6688768.0,259092480.0,11964416.0,
50.769,0.513,45.897,0.0,0.0,2.821,4538368.0,0.0,3.190,1.690,1.050,0.0,104853504.0,694308864.0,6688768.0,258269184.0,12845056.0,
51.804,0.515,45.361,0.0,0.0,2.320,3932160.0,0.0,3.190,1.690,1.050,0.0,104853504.0,694247424.0,6688768.0,257273856.0,13901824.0,
51.036,0.259,46.891,0.0,0.0,1.813,3932160.0,0.0,3.090,1.700,1.060,0.0,104853504.0,694095872.0,6688768.0,259239936.0,12087296.0,
55.729,0.0,42.708,0.0,0.0,1.562,3932160.0,0.0,3.090,1.700,1.060,0.0,104853504.0,694525952.0,6688768.0,256528384.0,14368768.0,
52.073,0.518,45.596,0.259,0.0,1.554,4194304.0,24576.0,3.090,1.700,1.060,0.0,104853504.0,694054912.0,6696960.0,258646016.0,12713984.0,
50.643,0.257,46.272,0.0,0.0,2.828,3932160.0,0.0,3.090,1.700,1.060,0.0,104853504.0,694636544.0,6696960.0,256970752.0,13807616.0,
50.382,0.509,46.310,0.0,0.0,2.799,4456448.0,0.0,3.090,1.700,1.060,0.0,104853504.0,694697984.0,6696960.0,256339968.0,14376960.0,
52.591,0.518,45.337,0.0,0.0,1.554,3932160.0,0.0,3.0,1.700,1.060,0.0,104853504.0,694124544.0,6696960.0,258203648.0,13086720.0,
49.873,0.763,46.819,0.0,0.0,2.545,3932160.0,0.0,3.0,1.700,1.060,0.0,104853504.0,694321152.0,6696960.0,257073152.0,14020608.0,
50.259,0.259,48.446,0.0,0.0,1.036,3145728.0,24576.0,3.0,1.700,1.060,0.0,104853504.0,694071296.0,6705152.0,258646016.0,12689408.0,
50.0,0.754,48.995,0.0,0.0,0.251,0.0,0.0,3.0,1.700,1.060,0.0,104853504.0,694878208.0,6705152.0,256442368.0,14086144.0,
25.974,0.260,70.909,2.078,0.0,0.779,2359296.0,1761280.0,3.0,1.700,1.060,0.0,104853504.0,694530048.0,6705152.0,256303104.0,14573568.0,
25.515,0.773,72.423,0.0,0.0,1.289,3670016.0,0.0,2.840,1.690,1.060,0.0,104853504.0,694353920.0,6705152.0,258007040.0,13045760.0,
27.676,0.783,70.757,0.0,0.0,0.783,4456448.0,0.0,2.840,1.690,1.060,0.0,104853504.0,694751232.0,6705152.0,257187840.0,13467648.0,
26.494,0.519,71.948,0.0,0.0,1.039,4194304.0,155648.0,2.840,1.690,1.060,0.0,104853504.0,695115776.0,6713344.0,256466944.0,13815808.0,
26.234,0.519,71.948,0.0,0.0,1.299,3407872.0,0.0,2.840,1.690,1.060,0.0,104853504.0,696758272.0,6713344.0,254468096.0,14172160.0,
25.964,1.285,71.979,0.0,0.0,0.771,3932160.0,0.0,2.840,1.690,1.060,0.0,104853504.0,695754752.0,6713344.0,256585728.0,13058048.0,
26.494,0.0,72.208,0.0,0.0,1.299,3932160.0,0.0,2.700,1.680,1.060,0.0,104853504.0,695771136.0,6713344.0,255533056.0,14094336.0,
26.076,0.759,69.114,0.759,0.0,3.291,4702208.0,0.0,2.700,1.680,1.060,0.0,104853504.0,696074240.0,6860800.0,254787584.0,14389248.0,
26.221,0.514,71.722,0.514,0.0,1.028,3932160.0,24576.0,2.700,1.680,1.060,0.0,104853504.0,695209984.0,6868992.0,256884736.0,13148160.0,
25.907,0.777,71.762,0.0,0.0,1.554,4194304.0,0.0,2.700,1.680,1.060,0.0,104853504.0,695595008.0,6868992.0,252928000.0,16719872.0,
25.897,0.0,71.282,0.0,0.0,2.821,4194304.0,0.0,2.700,1.680,1.060,0.0,104853504.0,695152640.0,6868992.0,255025152.0,15065088.0,
25.964,0.257,71.722,0.0,0.0,2.057,3932160.0,0.0,2.560,1.670,1.060,0.0,104853504.0,695287808.0,6868992.0,256970752.0,12984320.0,
26.842,0.0,72.105,0.0,0.0,1.053,3932160.0,0.0,2.560,1.670,1.060,0.0,104853504.0,695705600.0,6868992.0,256008192.0,13529088.0,
26.087,0.256,70.844,0.256,0.0,2.558,4456448.0,24576.0,2.560,1.670,1.060,0.0,104853504.0,695848960.0,6877184.0,255299584.0,14086144.0,
24.936,0.257,73.008,0.0,0.0,1.799,4194304.0,0.0,2.560,1.670,1.060,0.0,104853504.0,696115200.0,6877184.0,254480384.0,14639104.0,
26.546,0.0,71.134,0.515,0.0,1.804,4751360.0,0.0,2.560,1.670,1.060,0.0,104853504.0,695513088.0,6877184.0,256856064.0,12865536.0,
26.615,1.034,70.543,0.0,0.0,1.809,3932160.0,0.0,2.440,1.660,1.060,0.0,104853504.0,695545856.0,6877184.0,255918080.0,13770752.0,
25.515,0.515,72.938,0.0,0.0,1.031,2883584.0,0.0,2.440,1.660,1.060,0.0,104853504.0,695132160.0,6877184.0,257339392.0,12763136.0,
23.858,0.0,74.365,0.0,0.0,1.777,2097152.0,24576.0,2.440,1.660,1.060,0.0,104853504.0,695447552.0,6885376.0,255451136.0,14327808.0,
25.575,0.0,73.657,0.256,0.0,0.512,786432.0,8192.0,2.440,1.660,1.060,0.0,104853504.0,695681024.0,6885376.0,255852544.0,13692928.0,
25.441,1.008,73.048,0.252,0.0,0.252,0.0,221184.0,2.440,1.660,1.060,0.0,104853504.0,695734272.0,6889472.0,255860736.0,13627392.0,
25.823,0.253,73.924,0.0,0.0,0.0,0.0,0.0,2.320,1.650,1.060,0.0,104853504.0,695304192.0,6889472.0,255860736.0,14057472.0,
25.253,0.758,73.990,0.0,0.0,0.0,0.0,0.0,2.320,1.650,1.060,0.0,104853504.0,693768192.0,6889472.0,255860736.0,15593472.0,
25.126,0.251,74.372,0.0,0.0,0.251,0.0,0.0,2.320,1.650,1.060,0.0,104853504.0,692916224.0,6889472.0,255860736.0,16445440.0,
25.377,1.256,72.362,1.005,0.0,0.0,524288.0,131072.0,2.320,1.650,1.060,0.0,104853504.0,694452224.0,6909952.0,256823296.0,13926400.0,
58.163,14.031,21.684,0.765,0.0,5.357,2826240.0,1630208.0,2.320,1.650,1.060,0.0,104853504.0,743120896.0,6909952.0,206950400.0,15130624.0,
32.663,3.015,62.814,0.251,0.0,1.256,942080.0,0.0,2.210,1.640,1.060,0.0,104853504.0,748679168.0,6909952.0,198828032.0,17694720.0,
39.487,2.051,57.692,0.256,0.0,0.513,1720320.0,0.0,2.210,1.640,1.060,0.0,104853504.0,747528192.0,6909952.0,199786496.0,17887232.0,
44.500,2.0,53.500,0.0,0.0,0.0,0.0,0.0,2.210,1.640,1.060,0.0,104853504.0,747528192.0,6909952.0,199786496.0,17887232.0,
33.668,0.0,66.332,0.0,0.0,0.0,0.0,155648.0,2.210,1.640,1.060,0.0,104853504.0,747601920.0,6918144.0,199729152.0,17862656.0,
50.505,0.0,49.495,0.0,0.0,0.0,0.0,0.0,2.210,1.640,1.060,0.0,104853504.0,747618304.0,6918144.0,199737344.0,17838080.0,
28.608,0.253,71.139,0.0,0.0,0.0,40960.0,0.0,2.040,1.610,1.060,0.0,104853504.0,747651072.0,6918144.0,199737344.0,17805312.0,
34.913,1.247,63.840,0.0,0.0,0.0,335872.0,0.0,2.040,1.610,1.060,0.0,104853504.0,747810816.0,6918144.0,199757824.0,17625088.0,
28.715,0.504,70.781,0.0,0.0,0.0,0.0,0.0,2.040,1.610,1.060,0.0,104853504.0,747737088.0,6918144.0,199839744.0,17616896.0,
25.253,0.253,74.495,0.0,0.0,0.0,0.0,0.0,2.040,1.610,1.060,0.0,104853504.0,747737088.0,6918144.0,199839744.0,17616896.0,
25.381,0.508,74.112,0.0,0.0,0.0,0.0,32768.0,2.040,1.610,1.060,0.0,104853504.0,747646976.0,6926336.0,199921664.0,17616896.0,
25.063,0.752,74.185,0.0,0.0,0.0,0.0,0.0,1.950,1.600,1.050,0.0,104853504.0,747634688.0,6926336.0,199933952.0,17616896.0,
27.456,0.756,71.788,0.0,0.0,0.0,0.0,0.0,1.950,1.600,1.050,0.0,104853504.0,755462144.0,6926336.0,195915776.0,13807616.0,
31.043,0.509,64.377,0.0,0.0,4.071,0.0,0.0,1.950,1.600,1.050,0.0,104853504.0,755732480.0,6926336.0,195915776.0,13537280.0,
20.151,2.267,73.300,0.0,0.0,4.282,0.0,0.0,1.950,1.600,1.050,0.0,104853504.0,755560448.0,6926336.0,195915776.0,13709312.0,
10.345,2.653,76.923,0.0,0.0,10.080,0.0,0.0,1.950,1.600,1.050,0.0,104853504.0,757092352.0,6926336.0,195915776.0,12177408.0,
1.036,1.036,97.668,0.0,0.0,0.259,0.0,24576.0,1.800,1.570,1.050,0.0,104853504.0,755535872.0,6934528.0,195907584.0,13733888.0,
0.251,0.503,99.246,0.0,0.0,0.0,0.0,0.0,1.800,1.570,1.050,0.0,104853504.0,755470336.0,6934528.0,195907584.0,13799424.0,
0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,1.800,1.570,1.050,0.0,104853504.0,755470336.0,6934528.0,195907584.0,13799424.0,
0.253,0.0,99.747,0.0,0.0,0.0,0.0,0.0,1.800,1.570,1.050,0.0,104853504.0,755544064.0,6934528.0,195915776.0,13717504.0,
0.0,0.251,99.749,0.0,0.0,0.0,0.0,0.0,1.800,1.570,1.050,0.0,104853504.0,755544064.0,6934528.0,195915776.0,13717504.0,
0.253,0.0,99.747,0.0,0.0,0.0,0.0,0.0,1.650,1.550,1.040,0.0,104853504.0,755544064.0,6934528.0,195915776.0,13717504.0,
