"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","pi03",,,,"User:","daniel"
"Cmdline:","dstat -cdlsm --output 4W32B1R.log",,,,"Date:","14 Jun 2015 03:28:30 PDT"

"total cpu usage",,,,,,"dsk/total",,"load avg",,,"swap",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","1m","5m","15m","used","free","used","buff","cach","free"
91.184,1.008,6.045,0.0,0.0,1.763,7864320.0,0.0,3.430,1.660,1.130,0.0,104853504.0,693006336.0,9003008.0,251756544.0,18345984.0,
94.207,0.504,3.778,0.0,0.0,1.511,7602176.0,0.0,3.430,1.660,1.130,0.0,104853504.0,692322304.0,9003008.0,255528960.0,15257600.0,
93.719,1.256,3.518,0.0,0.0,1.508,8126464.0,0.0,3.430,1.660,1.130,0.0,104853504.0,692908032.0,9003008.0,255340544.0,14860288.0,
91.206,1.256,5.276,0.0,0.0,2.261,7864320.0,0.0,3.480,1.700,1.150,0.0,104853504.0,692322304.0,9003008.0,256282624.0,14503936.0,
90.750,1.250,6.250,0.0,0.0,1.750,7077888.0,32768.0,3.480,1.700,1.150,0.0,104853504.0,692506624.0,9011200.0,254074880.0,16519168.0,
93.671,1.772,3.291,0.253,0.0,1.013,7602176.0,499712.0,3.480,1.700,1.150,0.0,104853504.0,692977664.0,9015296.0,254234624.0,15884288.0,
94.737,1.253,2.757,0.0,0.0,1.253,7077888.0,0.0,3.480,1.700,1.150,0.0,104853504.0,692932608.0,9015296.0,255025152.0,15138816.0,
43.766,0.509,54.707,0.0,0.0,1.018,4194304.0,0.0,3.480,1.700,1.150,0.0,104853504.0,693645312.0,9015296.0,253603840.0,15847424.0,
68.080,0.748,29.177,0.0,0.0,1.995,6291456.0,0.0,3.280,1.690,1.150,0.0,104853504.0,693596160.0,9015296.0,253788160.0,15712256.0,
95.250,0.750,2.750,0.0,0.0,1.250,7340032.0,114688.0,3.280,1.690,1.150,0.0,104853504.0,693768192.0,9023488.0,254545920.0,14774272.0,
96.269,0.995,1.493,0.0,0.0,1.244,8167424.0,0.0,3.280,1.690,1.150,0.0,104853504.0,693661696.0,9023488.0,252862464.0,16564224.0,
96.977,1.008,0.756,0.0,0.0,1.259,7864320.0,0.0,3.280,1.690,1.150,0.0,104853504.0,693256192.0,9023488.0,254799872.0,15032320.0,
96.992,1.003,1.253,0.0,0.0,0.752,6815744.0,0.0,3.280,1.690,1.150,0.0,104853504.0,693858304.0,9023488.0,252469248.0,16760832.0,
95.750,1.0,1.500,0.0,0.0,1.750,7118848.0,0.0,3.340,1.720,1.160,0.0,104853504.0,693227520.0,9023488.0,255176704.0,14684160.0,
91.500,1.500,5.0,0.250,0.0,1.750,8650752.0,32768.0,3.340,1.720,1.160,0.0,104853504.0,693092352.0,9031680.0,255590400.0,14397440.0,
76.826,0.504,22.418,0.0,0.0,0.252,5767168.0,0.0,3.340,1.720,1.160,0.0,104853504.0,693858304.0,9031680.0,252817408.0,16404480.0,
50.636,0.254,47.837,0.0,0.0,1.272,4194304.0,0.0,3.340,1.720,1.160,0.0,104853504.0,693436416.0,9031680.0,254857216.0,14786560.0,
97.481,0.756,0.756,0.0,0.0,1.008,8650752.0,0.0,3.340,1.720,1.160,0.0,104853504.0,693182464.0,9031680.0,253222912.0,16674816.0,
97.0,0.750,1.500,0.0,0.0,0.750,8126464.0,0.0,3.390,1.760,1.180,0.0,104853504.0,693411840.0,9031680.0,251396096.0,18272256.0,
96.020,1.244,1.741,0.0,0.0,0.995,6553600.0,24576.0,3.390,1.760,1.180,0.0,104853504.0,693161984.0,9039872.0,254685184.0,15224832.0,
97.0,1.0,0.750,0.0,0.0,1.250,7077888.0,0.0,3.390,1.760,1.180,0.0,104853504.0,693284864.0,9039872.0,255348736.0,14438400.0,
96.474,1.008,0.756,0.0,0.0,1.763,7864320.0,0.0,3.390,1.760,1.180,0.0,104853504.0,693321728.0,9039872.0,253480960.0,16269312.0,
95.250,1.0,2.250,0.0,0.0,1.500,6815744.0,0.0,3.390,1.760,1.180,0.0,104853504.0,693211136.0,9039872.0,254140416.0,15720448.0,
96.259,0.998,1.247,0.0,0.0,1.496,8388608.0,0.0,3.440,1.800,1.190,0.0,104853504.0,693325824.0,9039872.0,254570496.0,15175680.0,
93.484,2.506,0.752,0.0,0.0,3.258,7602176.0,24576.0,3.440,1.800,1.190,0.0,104853504.0,693293056.0,9048064.0,252637184.0,17133568.0,
93.233,2.506,2.506,0.0,0.0,1.754,5767168.0,0.0,3.440,1.800,1.190,0.0,104853504.0,693907456.0,9048064.0,249774080.0,19382272.0,
96.482,1.508,1.005,0.0,0.0,1.005,3145728.0,0.0,3.440,1.800,1.190,0.0,104853504.0,693350400.0,9048064.0,251297792.0,18415616.0,
97.007,0.748,0.998,0.0,0.0,1.247,3137536.0,0.0,3.440,1.800,1.190,0.0,104853504.0,693583872.0,9199616.0,252588032.0,16740352.0,
96.241,0.752,1.253,0.0,0.0,1.754,2883584.0,0.0,3.640,1.870,1.220,0.0,104853504.0,693686272.0,9199616.0,254062592.0,15163392.0,
95.250,1.0,2.0,0.250,0.0,1.500,2883584.0,24576.0,3.640,1.870,1.220,0.0,104853504.0,693743616.0,9207808.0,252698624.0,16461824.0,
96.750,1.0,0.500,0.0,0.0,1.750,2359296.0,0.0,3.640,1.870,1.220,0.0,104853504.0,693846016.0,9207808.0,253865984.0,15192064.0,
96.269,0.746,1.244,0.0,0.0,1.741,2621440.0,0.0,3.640,1.870,1.220,0.0,104853504.0,693776384.0,9207808.0,252297216.0,16830464.0,
96.985,0.503,2.010,0.0,0.0,0.503,2883584.0,0.0,3.640,1.870,1.220,0.0,104853504.0,693747712.0,9207808.0,253739008.0,15417344.0,
97.0,1.250,0.750,0.0,0.0,1.0,2621440.0,0.0,3.670,1.900,1.230,0.0,104853504.0,693739520.0,9207808.0,252182528.0,16982016.0,
96.241,1.504,0.752,0.0,0.0,1.504,2621440.0,24576.0,3.670,1.900,1.230,0.0,104853504.0,693665792.0,9216000.0,253456384.0,15773696.0,
78.055,2.244,17.706,0.0,0.0,1.995,2359296.0,90112.0,3.670,1.900,1.230,0.0,104853504.0,693620736.0,9224192.0,253272064.0,15994880.0,
29.563,1.799,67.609,0.0,0.0,1.028,2883584.0,0.0,3.670,1.900,1.230,0.0,104853504.0,693739520.0,9228288.0,253169664.0,15974400.0,
0.765,0.255,98.724,0.0,0.0,0.255,2097152.0,0.0,3.670,1.900,1.230,0.0,104853504.0,693465088.0,9228288.0,254316544.0,15101952.0,
1.028,0.0,98.972,0.0,0.0,0.0,2359296.0,0.0,3.380,1.870,1.230,0.0,104853504.0,693313536.0,9228288.0,252616704.0,16953344.0,
0.763,0.254,97.710,0.254,0.0,1.018,2883584.0,196608.0,3.380,1.870,1.230,0.0,104853504.0,693288960.0,9236480.0,254103552.0,15482880.0,
0.256,1.023,95.652,2.302,0.0,0.767,2621440.0,3178496.0,3.380,1.870,1.230,0.0,104853504.0,693288960.0,9236480.0,252817408.0,16769024.0,
0.512,0.256,84.399,13.811,0.0,1.023,2916352.0,3080192.0,3.380,1.870,1.230,0.0,104853504.0,693387264.0,9236480.0,253964288.0,15523840.0,
0.506,0.0,99.494,0.0,0.0,0.0,0.0,0.0,3.380,1.870,1.230,0.0,104853504.0,693260288.0,9236480.0,253992960.0,15622144.0,
0.253,0.505,99.242,0.0,0.0,0.0,0.0,0.0,3.110,1.840,1.220,0.0,104853504.0,693260288.0,9236480.0,253992960.0,15622144.0,
4.040,0.253,95.202,0.505,0.0,0.0,57344.0,114688.0,3.110,1.840,1.220,0.0,104853504.0,693383168.0,9244672.0,253992960.0,15491072.0,
27.366,14.834,48.082,3.836,0.0,5.882,9789440.0,0.0,3.110,1.840,1.220,0.0,104853504.0,760614912.0,9244672.0,187367424.0,14884864.0,
28.760,2.111,65.963,0.0,0.0,3.166,1515520.0,0.0,3.110,1.840,1.220,0.0,104853504.0,760799232.0,9244672.0,188182528.0,13885440.0,
25.570,0.506,73.418,0.0,0.0,0.506,0.0,0.0,3.110,1.840,1.220,0.0,104853504.0,760541184.0,9244672.0,188243968.0,14082048.0,
25.441,0.252,74.307,0.0,0.0,0.0,0.0,0.0,2.940,1.830,1.220,0.0,104853504.0,760524800.0,9244672.0,188243968.0,14098432.0,
25.628,0.251,73.618,0.503,0.0,0.0,0.0,40960.0,2.940,1.830,1.220,0.0,104853504.0,760524800.0,9252864.0,188235776.0,14098432.0,
25.758,0.253,73.990,0.0,0.0,0.0,49152.0,0.0,2.940,1.830,1.220,0.0,104853504.0,760643584.0,9252864.0,188243968.0,13971456.0,
25.189,0.252,74.559,0.0,0.0,0.0,0.0,0.0,2.940,1.830,1.220,0.0,104853504.0,760770560.0,9252864.0,188243968.0,13844480.0,
27.708,1.259,70.781,0.252,0.0,0.0,319488.0,0.0,2.940,1.830,1.220,0.0,104853504.0,760745984.0,9252864.0,188268544.0,13844480.0,
20.888,1.305,76.240,0.0,0.0,1.567,0.0,0.0,2.780,1.810,1.220,0.0,104853504.0,769388544.0,9252864.0,180850688.0,12619776.0,
7.713,1.653,87.879,0.0,0.0,2.755,0.0,32768.0,2.780,1.810,1.220,0.0,104853504.0,769273856.0,9261056.0,180817920.0,12759040.0,
0.759,0.0,99.241,0.0,0.0,0.0,0.0,0.0,2.780,1.810,1.220,0.0,104853504.0,769191936.0,9261056.0,180817920.0,12840960.0,
0.252,0.0,99.748,0.0,0.0,0.0,0.0,0.0,2.780,1.810,1.220,0.0,104853504.0,769224704.0,9261056.0,180817920.0,12808192.0,
0.253,0.0,99.747,0.0,0.0,0.0,0.0,0.0,2.780,1.810,1.220,0.0,104853504.0,769220608.0,9261056.0,180822016.0,12808192.0,
0.505,0.0,99.495,0.0,0.0,0.0,0.0,0.0,2.560,1.780,1.210,0.0,104853504.0,769220608.0,9261056.0,180822016.0,12808192.0,
0.756,0.0,98.992,0.252,0.0,0.0,0.0,32768.0,2.560,1.780,1.210,0.0,104853504.0,769220608.0,9269248.0,180813824.0,12808192.0,
0.254,0.0,99.746,0.0,0.0,0.0,0.0,0.0,2.560,1.780,1.210,0.0,104853504.0,769253376.0,9269248.0,180813824.0,12775424.0,
0.252,0.252,99.496,0.0,0.0,0.0,0.0,0.0,2.560,1.780,1.210,0.0,104853504.0,769245184.0,9269248.0,180822016.0,12775424.0,
18.557,1.289,80.155,0.0,0.0,0.0,32768.0,0.0,2.560,1.780,1.210,0.0,104853504.0,769519616.0,9273344.0,180817920.0,12500992.0,
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2.350,1.750,1.210,0.0,104853504.0,769462272.0,9273344.0,180834304.0,12541952.0,
0.252,0.0,99.496,0.252,0.0,0.0,0.0,90112.0,2.350,1.750,1.210,0.0,104853504.0,769363968.0,9281536.0,180826112.0,12640256.0,
0.758,0.0,98.232,1.010,0.0,0.0,0.0,245760.0,2.350,1.750,1.210,0.0,104853504.0,769335296.0,9285632.0,180834304.0,12656640.0,
0.0,0.252,99.748,0.0,0.0,0.0,0.0,0.0,2.350,1.750,1.210,0.0,104853504.0,769363968.0,9285632.0,180838400.0,12623872.0,
5.290,7.557,86.650,0.252,0.0,0.252,188416.0,0.0,2.350,1.750,1.210,0.0,104853504.0,202321920.0,9285632.0,171958272.0,588546048.0,
