Sun Jun 14 03:48:19 PDT 2015,sun.util.calendar.ZoneInfo[id="America/Los_Angeles",offset=-28800000,dstSavings=3600000,useDaylight=true,transitions=185,lastRule=java.util.SimpleTimeZone[id=America/Los_Angeles,offset=-28800000,dstSavings=3600000,useDaylight=true,startYear=0,startMode=3,startMonth=2,startDay=8,startDayOfWeek=1,startTime=7200000,startTimeMode=0,endMode=3,endMonth=10,endDay=1,endDayOfWeek=1,endTime=7200000,endTimeMode=0]]
Score,Message Content
0.0,"""#dostlarlaoyunlara2015  #dostlarlaoyunlara  #do #ireli2015 https://t.co/4lgVBi2kX9"""
0.0,"""@pr_ston it me https://t.co/qavib20nT3"""
3.544620906930998,"""RT @ZelieLbrt: La culpabilité de ne pas bosser me ronge plus que le bac en lui même"""
65.44825140953427,"""hi my Beautiful Cheralina ♥ @cher you imagine that my friend @kaitybby17 had blocked  ): Please, could you unblock her ?   would be happy :9"""
0.0,"""@erk_0088  今度は何股したんだ、えりかくん‼︎"""
4.384448908943283,"""hey mortais"""
0.0,"""ジャニーズみたい( ;_; )"""
0.0,"""自分で書いた図面って写真とかで見ると綺麗に見えるけど実際に見ると汚く見える"""
0.0,"""Bek Hull City Rasakan Sulitnya Mengawal Hazard http://t.co/Tu9AklBnsd"""
0.0,"""RT @BestProAdvice: http://t.co/CSrfrlgawI"""
15.3968918371611,"""RT @Thommy_Aj: Amen!!  Thanks Gee"@je_suis_Michael: Happy birthday to her man , God bless her abundantly https://t.co/AIUiK4eB3I""""
75.17105157624837,"""RT @halseymusic: Pls. The childree. 😢😢😢 http://t.co/iJ4tLbnrYs"""
154.955471399205,"""RT @GYMmotivational: A diamond was once just coal under intense pressure and time. Can you handle the intensity and put in the time?"""
2.510773142409457,"""@bananali20 definitely .. hahaha"""
0.0,"""@fuji1126fuji   ν＼(*⌒0⌒)♪bｲｪｲ!!  ゴスはひとりで歌いにくいもんね(^^)"""
0.0,"""大和も良いかも…"""
42.23328888886763,"""Get well soon babies @Michael5SOS @Calum5SOS"""
0.0,"""@yelloweighty だよねぇ 買ってからがそこら辺で買えないかもーって思ってなかなか手がでないのよねぇ やっぱりセレブだわぁ(_≧Д≦)ﾉ彡☆"""
0.0,"""@Lalu_poke @sachiko_fb 控えめに行ってネカマどこいったの"""
69.69008424409326,"""＠afe June 14, 2015 at 07:48PM #rtした人全員フォローする"""
0.0,"""有薗くん久々のスタメンやないかー！(･∀･)"""
0.0,"""RT @dhooom_31: سكان القبور وحيدون أغلقت صحفهم وبدأت آخرتهم  اللهم ارحم قلة حيلتهم وأنر قبورهم واغفر لهم وآنس وحشتهم 😔💔"""
0.0,"""RT @kapookdotcom: #อั้มพัชราภา ทำห้างแทบแตก ! ขนของมือสองขาย ลูกค้าแห่อุดหนุนเพียบ วุ่นจนต้องแจกบัตรคิว >> http://t.co/iCh5rYSRpn http://t.…"""
0.0,"""ححححححر :)"""
0.0,"""@yukorisu1017 ツイートみた"""
0.0,"""@hopenao  ね！天使なのかな、、、  ((((腕でかなりｵﾂﾊﾟｲ寄せてるよね))))"""
29.24339003261394,"""🚨🚨🚨Wake Up⏰⏰⏰Wake Up⏰⏰⏰Stop Sleepin On Me New Heat 🔥🔥🔥🔥👿⛽️⛽️⛽️ LilLucky#7 Ft.AyooKd Tune In Sucka https://t.co/xsU0XaLFIt🚨🚨🚨🚨🚨@QveenCamm"""
0.847130411101872,"""Live Chat : Diese reife Tschechin ist scharf auf hemmungslose Sexspiele! http://t.co/qsNzBS2ZhJ"""
0.0,"""RT @kyou_2525: 7/19→東京 7/25→大阪 7/26→大阪 のアレ"""
57.77075992051255,"""RT @designacushions: Fantastic #Freebie - Pls rt for a chance to #win this HUGE #unionjack cushion with #feather pad. End 18.6 http://t.co/…"""
69.7140374902399,"""A Bitter Husband Documents All The Times His Wife Says No To Sex http://t.co/XpfWtsNgVY"""
0.0,"""@stewphi ndak ya ndak"""
116.36896481029363,"""@justinbieber me and the squad jamming out to #WhereAreUNow 😎✌🏼️ http://t.co/qRtpK67IBJ"""
0.0,"""@sour_hale Дердер слишком долго жил с тобой. У него твой взгляд... http://t.co/LkgqVQZdBJ"""
96.99162835141074,"""When a really old lady smiles and you. 😭😭🙌🏾 #GodBlessHerSweetSoul"""
64.98769426006048,"""After All by Generalbeing http://t.co/GaJxvcLCYg http://t.co/YzUxB09jsQ"""
0.0,"""RT @1881aynur: ÜLKEMİZİ ATATÜRKSÜZ DÜŞÜNENLER AVUCUNUZU YALAYIN ... http://t.co/na1WkPv3E1"""
0.0,"""Perdi o sono"""
0.0,"""@EmbaGN91 pas le même âge et pas le même talent. Gignac a assumé que le financier comptait il ne s'est pas caché derrière la LDC comme Ayew"""
0.0,"""Herkesin derdi farklı be kardeşim kiminin ekmeği bayat kiminin pirlantasi  ufak"""
37.286402317712636,"""RT @jjlakosta: Nutanix debuts new hyper-converged management stack w/ homegrown hypervisor http://t.co/6fHpPd1ZzC RT @jose_garde"""
39.45201627578823,"""OMGG 90+ RATED FIFA 15 TOTS DISCARD!! - SEARCH AND DISCARD w/ FIFAKOSH!!... https://t.co/FHnHHZgGpY via @YouTube"""
0.0,"""@ssr_1380sx えwww 俺のチャリ使います？ww"""
0.0,"""@kokoko_keko おおおおいったのね！ええやん！話はせんかったん？？"""
0.0,"""RT @lovemeright002: อันนนนน ยองงงง #EXO เนอะ เสียงหัวเราะของโอเซ ชุ้บ #LoveMeRight อ่าะห้ะ"""
0.0,"""@hotaru_na_ もりもりやww"""
20.965601087036884,"""@sportsfanslife Anyway, I put my name on a list. No chance in hell they pick me."""
0.0,"""RT @lovemeright002: อันนนนน ยองงงง #EXO เนอะ เสียงหัวเราะของโอเซ ชุ้บ #LoveMeRight อ่าะห้ะ"""
0.0,"""@lynngunnulfsen HEMLOCK GROVE."""
0.0,"""今日は楽しかったଘ(੭ˊ꒳​ˋ)੭✧ ビックバンまで10㌔チャリで疲れたけど、 楽しかったからよーし✨ 気持ちを新たに頑張ろっと💪"""
0.0,"""RT @lovemeright002: อันนนนน ยองงงง #EXO เนอะ เสียงหัวเราะของโอเซ ชุ้บ #LoveMeRight อ่าะห้ะ"""
0.0,"""RT @mas__yamazaki: 三木谷浩史氏（楽天株式会社代表取締役会長兼社長　新経済連盟代表理事）と夏野剛氏（株式会社ドワンゴ取締役　慶應義塾大学大学院客員教授）による、2013年4月4日の対談企画での会話（ログミー）http://t.co/dc5zSZLwCs「日本史…"""
1.6729298285680574,"""Ich hasse es zu warten,  aber gleich gehts los #abgehoben :)"""
0.0,"""@Setoya_s07 ヽ(´Д`；)ﾉｱｩ..."""
0.0,"""@yamatanoyamata4  キタエリおるでよ"""
0.0,"""@himaloveitigo  わかるわ！(⌒▽⌒)爆笑 ひまとみおってなんか似てるよな！"""
0.0,"""@K_naE__ ただ毎回剃るのめんどくて脱毛すれば剃らなくて済むじゃん！って流れを忘れずに"""
0.0,"""RT @lovemeright002: อันนนนน ยองงงง #EXO เนอะ เสียงหัวเราะของโอเซ ชุ้บ #LoveMeRight อ่าะห้ะ"""
41.762304076329954,"""@phecdia_en I only meant well... JUST KIDDING"""
0.0,"""RT @lovemeright002: อันนนนน ยองงงง #EXO เนอะ เสียงหัวเราะของโอเซ ชุ้บ #LoveMeRight อ่าะห้ะ"""
0.0,"""RT @lovemeright002: อันนนนน ยองงงง #EXO เนอะ เสียงหัวเราะของโอเซ ชุ้บ #LoveMeRight อ่าะห้ะ"""
0.0,"""RT @lovemeright002: อันนนนน ยองงงง #EXO เนอะ เสียงหัวเราะของโอเซ ชุ้บ #LoveMeRight อ่าะห้ะ"""
0.0,"""@luffyifan @snkneki @srmkth @ftgsalope @yoshivka @semjaku dm"""
0.0,"""RT @lovemeright002: อันนนนน ยองงงง #EXO เนอะ เสียงหัวเราะของโอเซ ชุ้บ #LoveMeRight อ่าะห้ะ"""
0.0,"""@5yiiZvV8qKeDKAL  健康だね！ 私は定期健診で行ってるよ！"""
0.0,"""@takei_1225Iove いや、なんでもない"""
0.0,"""RT @maj_news1: @S3eed_alqhtani @F_had112  العبره في حل المشكله،، واذا انحلت ابحذفها ان شالله"""
0.0,"""@imamonemuiyo ｱﾞｱﾞｱﾞｱﾞｱﾞｱﾞｱﾞｱﾞｱﾞｱﾞ！！！！！！！！ありがとううううううううう｡ﾟ(ﾟ´pωq｡`)ﾟ｡"""
0.0,"""RT @lovemeright002: อันนนนน ยองงงง #EXO เนอะ เสียงหัวเราะของโอเซ ชุ้บ #LoveMeRight อ่าะห้ะ"""
0.0,"""RT @lovemeright002: อันนนนน ยองงงง #EXO เนอะ เสียงหัวเราะของโอเซ ชุ้บ #LoveMeRight อ่าะห้ะ"""
0.0,"""@ebn_elhelaly2 @ANA_MASRIA1 @26Aidaros @lolymorsy @beso2014hammam @tonaged42 @13omloai ايوه انت لحقت دفعه هانى شاكر ههههههههه"""
0.0,"""テストで一度、.. http://t.co/DJ8HWv1lbX"""
55.51019897591555,"""RT @zoha_pti: #SindhGovFlops as they r neither able to solve Thar issues nor water problem I can never understand what they r doing? Except…"""
0.0,"""元やみころ参加者が今の時期に同時にやみころの話題を出しててひぇってなる(?)"""
0.0,"""RT @lovemeright002: อันนนนน ยองงงง #EXO เนอะ เสียงหัวเราะของโอเซ ชุ้บ #LoveMeRight อ่าะห้ะ"""
0.0,"""لاول مرة قناة 24 سعودي تبث تصوير عمليات مداهمه والقبض على ارهابيين داعش بالسعودية https://t.co/NOEimhtDf6 #حسم #اخبار_الخلافه #تنظيم_الدولة"""
0.0,"""@cocokit 新居浜支店の支店長くるかもよ。"""
0.0,"""京都イベント -... http://t.co/APIbBBn3T9"""
0.0,"""@nosferatu08 😁 خب"""
0.0,"""“Stop Comparing Me To Dagrin & Reminisce” – Olamide Explodes http://t.co/S5uAhpxeyI http://t.co/0HpWukO2gM"""
0.0,"""@mskcom1224naars しょーもないネタに乗ってくれてありがとう😁✨ 相葉氏同盟(実はにのあい入ってます)でいきますか!!笑"""
0.0,"""RT @abdulaziztarefe: مصارع الظالمين كثيرة متكررة ولكنهم لا يعتبرون لأن الظالم لا يرى ظلمه كما يراه غيره ."""
68.03360233731023,"""i've been on twitter for 50 days"""
0.0,"""RT @allaboutsignos: Introvertidos: Câncer, Escorpião, Peixes, Touro, Virgem e Capricórnio"""
60.79704441548011,"""RT @renadhani2: Hey @Harry_Styles !! 💖💖💖💖💖💖💖💖💖 I love you a lot more  Than you could imagine !! You taught me to love  Everyone !!  💖💖💖💖💖  …"""
0.0,"""@themichaelowen hahahaha"""
40.044735919951954,"""Shocking Photos Reveal How Bad Pollution in China Has Gotten http://t.co/oBeOpfnxk7"""
0.0,"""RT @KardashianReact: Summer squad goals 🌞🍹😎🔥 http://t.co/SpmSn9GAuf"""
0.0,"""もう足治らないから来月からジムいくかなー しょうたと"""
0.0,"""初期ぱーてぃ極めるわwwwwww"""
0.0,"""@nico25vsug 確認ができたのは一瞬だったよ"""
0.0,"""RT @shaibmsaol: كاركتير اليوم   واضح يا حقين الشيطان الاكبر   ، ،  #عاصفه_الحزم  #ايران  #عاجل   #اسمك_بلهجه_الاطفال http://t.co/6bvNI97IHk"""
1.254697371426043,"""RT @ileoncom: La minería pide a los nuevos alcaldes su apoyo para evitar su defunción http://t.co/bqzqwftvf0"""
0.0,"""@GirkinGirkin фото не июньское, конечно"""
102.33136353206308,"""In the end, we only regret the chances we didn't take 🍃🍀 https://t.co/vGGUqdkcM4"""
0.0,"""@22zayka в лс)гоу расскажи)"""
0.0,"""RT @lllllm_2: لا تجبر الناس بالدنيا على قربك يبقى لعمرك ثمن مهما تساهلته البععض تهتم له بـس مما يحبك والبععض يبدا يحبك لا تججاهلته ."""
0.0,"""@China614614  おめでとう！！！🎂"""
0.0,"""綾鷹なにかいたんだろう……"""
0.0,"""RT @sdgwewr: 究極のキャラクタークリエイト！ このRPGが熱い！  iOSもAndroidも ⇒http://t.co/GudYLhzFwM  アイテム2000種類以上☆ http://t.co/FEAxIzwdXy"""
17.85624608902592,"""@BCTROYE @troyesivan pLEASE PH MY GOR YOU'RE SO SWEET HOLY SHIT WE JUST"""
0.0,"""@4kyo_shiine  なるほど! それならいけそうだ(・ω・´)"""
42.8737043558344,"""RT @nherzerauthor: #Interview & #Giveaway with @MarioSaincic How a #RomanceWriter ended up writing a #mustread #UrbanFantasy #novel http://…"""
0.0,"""はるる「部屋片付けなきゃいけないのにTLは究極だし本は面白いしもう」"""
0.0,"""https://t.co/xUoNnincsG http://t.co/yq8Ey3zx1K"""
0.0,"""@jolly_tulip 😂😂"""
0.0,"""あゝ言われたさしなめりたんwwwwww"""
0.0,"""明日めっちゃ楽しみやけど、その前にクラに電話かけなあかん。 もう店長の声も聞きたくないねんけど…"""
0.0,"""RT @lkvznsxm: 今、みんなこれハマってね？  これ → http://t.co/f0VTCMO2Vk  ヤってみたら、 まじでやめらんねーわ。 http://t.co/vBeAAFozs2"""
0.0,"""@rannyacw sapa wona ntu nda mo mangaku X-P"""
0.0,"""RT @al_aggr4u: من يشبهكِ يَ #أمي ! لا دنيا  تُقارن بكِ ولا وطن يغني عنكِ ♡❤😘 http://t.co/ED5JnKI4uH"""
0.0,"""RT @_ialmem: الأشياء المستودعه لرب العباد لاتضيع ابداً، فيارب أستودعك كل شيء يحبه قلبي💛."""
0.0,"""首相:橋下大阪市長と会談　都内ホテルで  http://t.co/GBFQAx9mVi"""
0.4839903751221432,"""SCORE ALERT: #Baseball #Livescore @ScoresPro: (-KPB) #SK Wyverns vs #Lotte Giants: 0-1"""
0.0,"""今年に入ってから、いろんな人を生でしかも近くで見れてるから幸せ。"""
0.0,"""RT @LiveHD720: https://t.co/1sIp7tG1o7  أسئلكم بالله اذا كانت هذه هي الدنيا .. فكيف هي الجنه ؟  تأملوها #رمضان_على_الأبواب"""
0.0,"""RT @PocongRMCF: Kontrak 6 tahun dengan gaji €5,5 Juta/tahun ditawarkan @realmadrid untuk De Gea. [ABC]"""
60.19758908746129,"""RT @Yunho_Uknow: Changmin: we will meet again very soon!"""
0.0,"""@Annetukinmi  😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😐😕😕😕😕😕😕😕😕😕😕😕😐😐😐😐😐😐😑"""
0.0,"""ハイタでキスミ〜って言ってまさにこの顔で唇突き出してくれた( T_T)＼(^-^ )死んだ( T_T)＼(^-^ )可愛い( T_T)＼(^-^ ) http://t.co/mcLOZ2EYPG"""
51.23453229141703,"""RT @1DWWAlert: NEW // Liam on stage last night in Belgium. 13/6/15 -R http://t.co/KuHVA35eVj"""
0.0,"""RT @KingyoPla: มหกรรมปล่อยรูป@เชียงใหม่ #9entตะลอนออนแอร์ #lovesicktheseries http://t.co/xqdsdRepGu"""
0.0,"""http://t.co/7IhlL20gC9"""
56.63421371552054,"""I will be driving  too leeds very soon :)"""
53.44848425254546,"""RT @maxkeiser: Andrew Marrmallow: he's bland, Saccharin, fake, and should be roasted. #Marr http://t.co/O5MsdggXTj"""
0.0,"""(لا يملكون الشفاعة إلا من اتخذ عند الرحمن عهدا) [مريم:87] http://t.co/FM3VIx8VsI"""
0.0,"""Ya Allah cuma satu permintaan saya Ya Allah cuma saya kepengen sembuh ya Allah:""""
0.9444820166053141,"""RT @spainvsworld: american mansion vs spanish casa http://t.co/3mFl2fEMVU"""
0.0,"""@sareeturk Cemil 👍 şuanda okumam gereken büsssürü kitap var. Sağol kardeşim. 💕"""
0.0,"""会いたいと思ったら何度も会いに行けよ！美味しいと思ったらちゃんと伝えてやれよ！"""
0.0,"""Solo yo  me levanto a esta hora"""
0.0,"""わたしがずっと監視していた限りでは、集中していたようには見えませんでした"""
0.0,"""(الذين يقولون ربنا إننا آمنا فاغفر لنا ذنوبنا وقنا عذاب النار) [آل عمران:16] http://t.co/JzjYrvRDiC"""
0.0,"""putain rien que j'étais plein de sang hier soir"""
0.0,"""安倍さんは戦争に行かない癖に と言う方は最前線にたつ軍部が物事を決めろという考えでいいのかな？それって戦中と同等じゃないの"""
0.0,"""愛…それは甘くて… 愛…それは悲しくて… 愛…それは切なくて… ああ、愛！愛！愛～！まこちゃん、愛と勇気に向かって走れ～！"""
47.621203932221874,"""RT @michaelsutthako: I need McDonald's breakfast 😓 I need it now"""
0.0,"""レイジ"""
0.0,"""http://t.co/vwJ98VL6ur"""
85.72192912114123,"""Crack lips. Fuck that shit"""
0.0,"""RT @tomato_doslog: うずきさんの音大パロがすごく好きです！鶴丸にバイオリン似合いすぎると思います！ http://t.co/pNU9vYpi2S"""
0.0,"""@y_amr73eee_love  なるほど（笑）ウヘヘー＼(^o^)／"""
0.0,"""(إنا بلوناهم كما بلونا أصحاب الجنة إذ أقسموا ليصرمنها مصبحين) [القلم:17] http://t.co/cNCBZzshw0"""
0.0,"""@takasyo_Z やめろ。彼女の名を月詩とよぶな"""
0.0,"""RT @pipacola_: iya.  gpp http://t.co/ZdAUZtIoKk"""
140.68541737842952,"""Salute to the immense enthusiasm and dedication with which#MSGDoing111WelfareWorksLeading through examples!👏"""
0.0,"""黒染めしてきた～"""
0.0,"""RT @Pagirevolucija: Reizēm aitas ir gudrākas! :D http://t.co/BzhV2TZDPP"""
12.638164016309728,"""RT @langitRTV: Siapa yg mlm ini pgn ktm SNSD,KARA,CNBLUE,2PM,BEAST,SISTAR,INFINITE sm 2AM?Cm di RTV km bs ktmu mrk.TONIGHT K-POP ALL STAR–N…"""
0.0,"""RT @JologsMoAlthea: Paki-RT po. 😊😁 #TeamRaStro #RaStroForGMABloggersStyleCamp  https://t.co/UCE7VItBMB"""
0.0,"""テレビ｢東京ドーム1.5個分...｣  弟｢コンドーム？｣  俺、親父、母さん｢ｹﾞｯ!(꒪ꇴ꒪|||)⚡｣  弟｢なー？なー？コンドーム？｣  家族の空気が一気に変わった。 しかもご飯中に。やめてくれ。 割とまぢで！焦る"""
0.0,"""http://t.co/NqRyB6Q1X7"""
0.0,"""RT @sweetlarryhugs: AVETE MAI VISTO QUALCUNO PIÙ FELICE DI LOUIS CHE CANTA LA SUA CANZONE http://t.co/U4u9WuO6Zo"""
0.0,"""RT @shimotsuki_h: 梶浦由記さんの日本語封印コンサート、折角なのでかおちゃんRemiちゃんが揃う本日拝見してきました！んもー凄すぎた。ライブであのクオリティ、本当に出演の皆様の超絶な実力にただただ尊敬…SAOやまどマギ見てたから聴いた事ある曲もあって楽しかったー…"""
9.425735465297006,"""Sbora con lei è Online! http://t.co/H4WwBE8LAE http://t.co/yAfOcFAELB"""
0.47218121463073914,"""RT @DunialainRANS: ibu bambang: ternyata lincah sekali PUTERAnya mas raffi..hahahah #RaffiGigi7Bulanan"""
0.0,"""Km parah💕 https://t.co/V6fW887ikY"""
0.0,"""久々に洋服ドカ買いした～ これで夏乗りきれそう"""
0.0,"""RT @MARSHA_LOKI: 어쩌다 동성애자 부부가 아이를 입양해서 키우면 그 아이가 잘못된 방향으로 자랄까 걱정된다는 동기의 말을 들었다. 얘 이성애자 부부가 키운 새끼도 병신새끼로 크잖아"""
0.0,"""RT @sts05161: クソワロタ http://t.co/4Q9oGAc8N5"""
0.0,"""RT @SpriteDyo: 뒤에서 멋지게 라이브하는데 앞에서 경광봉 날아감 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ귀여워ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ http://t.co/irZkCaLUnJ http:/…"""
0.0,"""海賊力超ＵＰ！Ｗゲリラキャンペーン！ ★6/9(0:00)～6/22(23:59)期間限定★ ２つのゲリラで海賊力を一気に高めろ！ http://t.co/qH7nhiLnBU　#トレクル http://t.co/fkMvRnF8Rh"""
6.691719314272229,"""RT @RTNBA: Throwback http://t.co/ai0xIzSYix"""
0.0,"""RT @MontanaBlack: Nachmittags Livestream?"""
0.0,"""@alexsida_ Que me comas el escroto"""
0.0,"""RT @cemkucuk55: Cumhurbaşkanı Erdoğan'a danışmanlar konusunda laf edenlerin Gül'ün Ahmet Sever gibi bir danismanla 12 yıl çalışmasını neyle…"""
0.0,"""банка, по машиностроению и на 28. Выручка МТС в случае обнаружения смарт-карт и беспроводным любой точки"""
0.0,"""http://t.co/SGrzGzPRKu #Скачать бесплатно игру на"""
0.0,"""RT @tavsiyemidinlee: Arkadaşlar RT'leyelim, belki bir gören olur da bulunur kardeşimiz! http://t.co/Xv2IslMFAh"""
0.0,"""#Nowplaying @TintoMusic  - Me encantas http://t.co/A4D65f56p7  #zonadeexitos"""
0.0,"""@O_kitaMitsuba ㅁ머락우료????!! (ㅇㅍ"ㅇ ) 피방이ㅣ 나니가 와루이ㅣ~!!! 라면을 시키면ㄴ 단무지ㅣ도주는데ㅔ!!!!! 오징어ㅓ도 궈주는데~!!!!!!"""
80.57165846633764,"""RT @ColorsTV: .@VivianDsena01 is all set to rock the stage on #JhalakDikhhlaJaa8!  Exclusive pictures here!: http://t.co/alEyqrhcTK http://…"""
0.0,"""御神楽は、動きが少ない。"""
0.0,"""GRACIAS por Salud, amor, familia, amigos, trabajo, risas, música, cine, libros, armonía, aprendizajes, bendiciones"""
0.0,"""RT @tavsiyemidinlee: Arkadaşlar RT'leyelim, belki bir gören olur da bulunur kardeşimiz! http://t.co/Xv2IslMFAh"""
0.0,"""佐野ひなこに対し全く根拠のない中傷するアンチの執念深さ - ライブドアニュース http://t.co/6JZu6tIAgn 》相互フォロー募集中❤《"""
0.0,"""@nearrvr @callmemroh у меня из знакомых все кроме одной тяны выше меня и я хочу быть( как они"""
0.0,"""@yo_stv お疲れ様でした。競馬についてはミスターカトーさんと二人で大きく凹んでます(^_^;)今日は楽しい時間を本当にありがとうございました‼︎"""
0.25251671745503124,"""RT @p2hugz: Mes adversaires du jour sur le vol en direction de Londres étaient bien trop fort ! Bravo à eux #guerredescoudes http://t.co/bO…"""
0.0,"""@hm_maeda そーする(^^)"""
0.0,"""Foto de ahora — de ayer je http://t.co/I5mJgxk7Rd"""
0.0,"""米にこだわり持ちすぎ(笑)"""
0.0,"""sve dok te bude imalo ja se ne plasim nimalo"""
0.0,"""RT @majediya: الدبلوماسي رجل يتذكر عيد مولد المرأة دائماً، ولا يتذكر عمرها أبداً روبرت فروست"""
0.0,"""Sa pilitang tweet hahahahhaha"""
46.35116454330644,"""@BDUTT No need to worry about Ethics. Pali Nariman appeared for JJ  Appeal Case.!!"""
0.0,"""http://t.co/5hhNHSPnJG 양민지추엄차한임한권도차강주주우고공 http://t.co/AfNrrtqSMT"""
0.0,"""めぐりめぐる"""
0.0,"""RHKKの人が作ってくれるはず"""
0.0,"""@MstrCrash @😂😂😂😂😂😂😂bo7moood14 n"""
0.0,"""@NonKota_O730 まぁいづれ私も弱み握る"""
0.0,"""アニメ夜話からのイノセンスを見ようとしている"""
0.0,"""JACKY"""
1.7666472095225045,"""@ArmyDefender @defencepk @ShkhRasheed @mubasherlucman @Pakistan_Army @DefensePk ALLAH HO AKBAR Pakistan Zindabad Afwaj e Pakistan Paenda bad"""
0.0,"""RT @proyakyuantenna: 【阪神】2　-　2　6　事　件【オリックス】 http://t.co/00m6v4v22I http://t.co/qREFnJgLT7"""
0.0,"""RT @ikasama1113: ヨドバシカメラ札幌店は何がしたいんだ... http://t.co/UEuq7Y9yCq"""
0.0,"""相互フォローで繋がれる人募集中です！ウェブコミックを好きな人を探してます。フォロー待ってます！"""
0.0,"""@miki_riatomo いえす！"""
0.0,"""{قل هذه سبيلي أدعو إلى الله على بصيرة أنا ومن اتبعني وسبحان الله وما أنا من المشركين} [يوسف:108] http://t.co/TFtiTIY9Ba"""
93.06386602187372,"""@jackie_child and an active library media center that engages them, too! #aussieED"""
0.0,"""腕筋ある人の半袖を肩までまくってる感じほんと好き…💗💗"""
0.0,"""RT @janee_js: ครู : คำไหนที่มันตรงข้ามกับหัวเราะ? นร : เซ็กส์ครับ ครู : ...!!?? นร : หัวเราะคือ "ha ha ha" แต่เซ็กส์คือ "ah ah ah" ครู : ออ…"""
0.0,"""@iekatierinabubl http://t.co/iGiYxRcGIB"""
0.0,"""RT @Saytzeff_: 年齢操作太刀みだれちゃん http://t.co/Lr2t04dy14"""

0.0,"""Tuteyyyyy"""
0.0,"""RT @thxyoutube_: Mágicas palabras @tokal8 http://t.co/cWh1ZTIASx"""
8.35499767262258,"""RT @xavimas: Pedazo de robo el penalti que le ha pitado al Hercules, hijos de puta. Cuanto has comprado Pina?????"""
88.43649068565733,"""Our Information Minister... Lol @ProfJNMoyo the responses kill me"""
0.0,"""@Monica_1903 >.<"""
0.0,"""RT @TypicalAnoreks: 1. Влюбиться в парня 2. Потерять интерес, когда он начинает за тобой ухаживать"""
47.37799643903035,"""RT @MzLee_: "A woman who can wear her security like a crown will always be sexier than an insecure bitch in a thong making duck lips.”"""
82.12976375675267,"""Get over yourself😂😂"""
0.0,"""えー？ MAEDAXさんの近況、誰かどこかにメールするよねー？"""
0.0,"""RT @Beto_Kusyairy: Nasib lah barang sume dah complete..bole gila woo masuk MIDE nih 💪😓"""
0.0,"""ネプチューン4匹で4.5kだったかな"""
0.0,"""إن تجتنبوا كبائر‌ ما تنهون عنه نكفر‌ عنكم سيئاتكم وندخلكم مدخلا كر‌يما ﴿٣١﴾ -- النساء #Quran"""
0.0,"""@ELD7MY_ @Sheva7milan_ كافاني استثمار للمستقبل ابرا موسمين وما يعطيك اكثر يعني بالنهاية رح يختاروا كافاني + اسكت يا متشائم خلصصصصصصصصصصصصصص"""
0.0,"""eu so vo p rua pareceno um muleke"""
0.0,"""@muhdnurmuhaimin yasss ahahaha"""
0.0,"""@AsakuraOujabot ……ククッ…！ http://t.co/uQaYOzoTcD"""
0.0,"""RT @Hun_father: 친구에게 모든 비밀을 다 털어놓지 말아라. 그가 나중에 적이 될 지 어떻게 알겠는가. 당신이 할 수 있는 모든 나쁜 짓을 적에게 하지 말아라. 그가 나중에 친구가 될지도 모른다. -사디 http://t.co/CEVweaR…"""
0.0,"""RT @pnnlee: กูอยู่ในยุคที่แบบนักกีฬาหล่อชิบหาย ทั้งนักมวย นักบอล นักแบดมินตันอีก มีความสุขข่า 😳😜😍💓 #นักกีฬาหล่อบอกด้วย http://t.co/2hr0rQaX…"""
46.06236400214247,"""Don’t try this at home! Russian man eats his tablet to avoid getting arrested http://t.co/H8wxMMaI9z"""
0.0,"""RT @sdgwewr: 究極のキャラクタークリエイト！ このRPGが熱い！  iOSもAndroidも ⇒http://t.co/GudYLhzFwM  アイテム2000種類以上☆ http://t.co/FEAxIzwdXy"""
0.0,"""RT @dheeruinsan: जो मानसिक रूप से और शारीरिक रूप से विकलांग लोग है और जो सार्वजनिक स्थानों पर भीख माँगते है उनको हर तरह की मदद करना #MSGDoi…"""
15.311888278173042,"""DID I WIN??? https://t.co/LJ3gZRIvx9"""
0.0,"""@caffeine1125 ㅎㅎ내맴"""
0.0,"""ギルベルト「お前らって何で『あっ』から喋り始めるんだ？小林製薬なのか？」"""
0.8907415050427601,"""@booba t'es le tron-Pa du rap game"""
45.573625286234794,"""RT @omgrelatabIe: I hate opening a text that I know is going to make my heart drop."""
0.0,"""@__mikatamaaa   遅くなってごめんなさい🌀  あいなでお願いします❗️ 私はなんてお呼びしたらいいですか？？？"""
1.7068423947519442,"""เป็นแฟนกันมะ - โอเครๆ 555 http://t.co/tTT23wnNv5"""
0.0,"""どうしてあと少しのところで届かないんだろ"""
0.0,"""スマホRPGは今これをやってるよ。今のジョブはこれ！ http://t.co/KqKdFsDmDd ゲーム内プロフィール→ http://t.co/xKckXGmQ1p"""
